age;gender;year;pop
0;1;1981;847
1;1;1981;1728
2;1;1981;1732.5
3;1;1981;1688
4;1;1981;1796
5;1;1981;1691.5
6;1;1981;1729.5
7;1;1981;1991
8;1;1981;2067
9;1;1981;2127.5
10;1;1981;2142.5
11;1;1981;2105.5
12;1;1981;2107.5
13;1;1981;2247
14;1;1981;2283.5
15;1;1981;2410.5
16;1;1981;2526
17;1;1981;2479
18;1;1981;2509
19;1;1981;2379.5
20;1;1981;2365.5
21;1;1981;2364.5
22;1;1981;2522.5
23;1;1981;2406
24;1;1981;2437
25;1;1981;2453.5
26;1;1981;2407.5
27;1;1981;2376
28;1;1981;2330
29;1;1981;2352.5
30;1;1981;2429.5
31;1;1981;2673.5
32;1;1981;2678
33;1;1981;2914.5
34;1;1981;2996
35;1;1981;3133
36;1;1981;3140.5
37;1;1981;3099.5
38;1;1981;3141
39;1;1981;3053
40;1;1981;2718.5
41;1;1981;2784.5
42;1;1981;2703.5
43;1;1981;2701
44;1;1981;2632
45;1;1981;2681
46;1;1981;2608
47;1;1981;2568
48;1;1981;2484
49;1;1981;2496
50;1;1981;2360.5
51;1;1981;2357.5
52;1;1981;2298
53;1;1981;2186.5
54;1;1981;2053.5
55;1;1981;2020.5
56;1;1981;1960
57;1;1981;1813
58;1;1981;1946.5
59;1;1981;1799
60;1;1981;1798.5
61;1;1981;1703
62;1;1981;1268
63;1;1981;1114.5
64;1;1981;1211.5
65;1;1981;1122
66;1;1981;1086
67;1;1981;1164
68;1;1981;1139.5
69;1;1981;1105
70;1;1981;1034
71;1;1981;1032
72;1;1981;1096.5
73;1;1981;992.5
74;1;1981;905.5
75;1;1981;878
76;1;1981;829
77;1;1981;750
78;1;1981;654.5
79;1;1981;553.5
80;1;1981;539.5
81;1;1981;504.5
82;1;1981;396
83;1;1981;320
84;1;1981;300
85;1;1981;263
86;1;1981;216
87;1;1981;162.5
88;1;1981;137
89;1;1981;134.5
90;1;1981;94
91;1;1981;62.5
92;1;1981;46
93;1;1981;32
94;1;1981;20.5
95;1;1981;18.5
96;1;1981;12.5
97;1;1981;1.5
98;1;1981;4.5
99;1;1981;9.5
0;2;1981;793.5
1;2;1981;1649
2;2;1981;1635
3;2;1981;1580.5
4;2;1981;1738
5;2;1981;1708
6;2;1981;1825
7;2;1981;1879.5
8;2;1981;1910
9;2;1981;2071.5
10;2;1981;2011
11;2;1981;2049.5
12;2;1981;2009
13;2;1981;2140
14;2;1981;2159.5
15;2;1981;2371.5
16;2;1981;2397.5
17;2;1981;2730
18;2;1981;2595.5
19;2;1981;2496.5
20;2;1981;2549.5
21;2;1981;2695
22;2;1981;2758.5
23;2;1981;2706.5
24;2;1981;2677.5
25;2;1981;2630
26;2;1981;2612.5
27;2;1981;2695.5
28;2;1981;2661.5
29;2;1981;2786.5
30;2;1981;2746
31;2;1981;3046.5
32;2;1981;2989.5
33;2;1981;3252
34;2;1981;3380.5
35;2;1981;3348.5
36;2;1981;3193.5
37;2;1981;3423
38;2;1981;3239.5
39;2;1981;3235.5
40;2;1981;2943.5
41;2;1981;2820
42;2;1981;2688
43;2;1981;2662.5
44;2;1981;2601.5
45;2;1981;2558
46;2;1981;2528
47;2;1981;2494
48;2;1981;2568.5
49;2;1981;2436
50;2;1981;2402.5
51;2;1981;2457.5
52;2;1981;2358
53;2;1981;2260
54;2;1981;2305.5
55;2;1981;2119.5
56;2;1981;2192.5
57;2;1981;2108
58;2;1981;1997.5
59;2;1981;2023
60;2;1981;2020
61;2;1981;1933.5
62;2;1981;1596
63;2;1981;1365
64;2;1981;1408.5
65;2;1981;1366
66;2;1981;1445
67;2;1981;1593
68;2;1981;1576.5
69;2;1981;1597
70;2;1981;1643.5
71;2;1981;1602.5
72;2;1981;1619.5
73;2;1981;1609
74;2;1981;1444.5
75;2;1981;1447
76;2;1981;1439
77;2;1981;1320
78;2;1981;1251.5
79;2;1981;1241
80;2;1981;1063
81;2;1981;946.5
82;2;1981;942.5
83;2;1981;777
84;2;1981;768
85;2;1981;633.5
86;2;1981;547.5
87;2;1981;494
88;2;1981;393
89;2;1981;329
90;2;1981;251
91;2;1981;182
92;2;1981;157.5
93;2;1981;113.5
94;2;1981;84
95;2;1981;62
96;2;1981;34.5
97;2;1981;21
98;2;1981;21.5
99;2;1981;26
0;1;1982;836
1;1;1982;1707.5
2;1;1982;1710.5
3;1;1982;1754.5
4;1;1982;1708
5;1;1982;1832.5
6;1;1982;1727
7;1;1982;1749.5
8;1;1982;2006
9;1;1982;2081.5
10;1;1982;2136
11;1;1982;2168
12;1;1982;2132
13;1;1982;2134.5
14;1;1982;2276.5
15;1;1982;2336
16;1;1982;2459
17;1;1982;2576.5
18;1;1982;2551.5
19;1;1982;2567.5
20;1;1982;2444.5
21;1;1982;2455
22;1;1982;2467.5
23;1;1982;2582
24;1;1982;2468
25;1;1982;2479.5
26;1;1982;2522.5
27;1;1982;2489.5
28;1;1982;2433.5
29;1;1982;2398
30;1;1982;2435
31;1;1982;2501
32;1;1982;2711
33;1;1982;2708.5
34;1;1982;2954.5
35;1;1982;3012
36;1;1982;3140.5
37;1;1982;3152.5
38;1;1982;3109.5
39;1;1982;3145.5
40;1;1982;3054
41;1;1982;2716.5
42;1;1982;2778
43;1;1982;2703
44;1;1982;2705
45;1;1982;2619.5
46;1;1982;2667.5
47;1;1982;2599
48;1;1982;2553.5
49;1;1982;2482.5
50;1;1982;2483
51;1;1982;2339.5
52;1;1982;2343.5
53;1;1982;2280.5
54;1;1982;2161.5
55;1;1982;2019.5
56;1;1982;1991
57;1;1982;1941
58;1;1982;1781.5
59;1;1982;1911.5
60;1;1982;1779.5
61;1;1982;1764.5
62;1;1982;1649.5
63;1;1982;1246
64;1;1982;1089.5
65;1;1982;1175
66;1;1982;1075
67;1;1982;1051.5
68;1;1982;1126
69;1;1982;1103.5
70;1;1982;1062.5
71;1;1982;1000.5
72;1;1982;986
73;1;1982;1040.5
74;1;1982;949
75;1;1982;855.5
76;1;1982;821.5
77;1;1982;782.5
78;1;1982;696.5
79;1;1982;611
80;1;1982;503
81;1;1982;496
82;1;1982;456
83;1;1982;351
84;1;1982;278.5
85;1;1982;259.5
86;1;1982;215
87;1;1982;184
88;1;1982;129
89;1;1982;112.5
90;1;1982;109.5
91;1;1982;79
92;1;1982;47
93;1;1982;36
94;1;1982;25.5
95;1;1982;13.5
96;1;1982;14
97;1;1982;8.5
98;1;1982;0
99;1;1982;8.5
0;2;1982;832
1;2;1982;1584
2;2;1982;1617
3;2;1982;1634
4;2;1982;1593
5;2;1982;1760
6;2;1982;1721.5
7;2;1982;1829
8;2;1982;1892
9;2;1982;1917
10;2;1982;2069
11;2;1982;2030.5
12;2;1982;2065.5
13;2;1982;2031.5
14;2;1982;2175.5
15;2;1982;2208
16;2;1982;2524
17;2;1982;2395
18;2;1982;2744
19;2;1982;2714.5
20;2;1982;2685.5
21;2;1982;2693.5
22;2;1982;2802
23;2;1982;2828.5
24;2;1982;2784
25;2;1982;2732
26;2;1982;2669
27;2;1982;2650
28;2;1982;2726.5
29;2;1982;2702.5
30;2;1982;2809.5
31;2;1982;2766
32;2;1982;3065
33;2;1982;2997.5
34;2;1982;3266
35;2;1982;3393.5
36;2;1982;3351.5
37;2;1982;3210.5
38;2;1982;3421
39;2;1982;3244
40;2;1982;3236.5
41;2;1982;2956.5
42;2;1982;2828.5
43;2;1982;2676.5
44;2;1982;2667.5
45;2;1982;2603.5
46;2;1982;2561.5
47;2;1982;2528.5
48;2;1982;2495
49;2;1982;2551
50;2;1982;2428
51;2;1982;2402.5
52;2;1982;2436
53;2;1982;2347.5
54;2;1982;2256
55;2;1982;2290.5
56;2;1982;2103.5
57;2;1982;2184
58;2;1982;2084
59;2;1982;1983
60;2;1982;2012.5
61;2;1982;2003.5
62;2;1982;1917
63;2;1982;1579.5
64;2;1982;1344
65;2;1982;1389.5
66;2;1982;1356.5
67;2;1982;1424.5
68;2;1982;1576
69;2;1982;1558.5
70;2;1982;1572.5
71;2;1982;1619
72;2;1982;1583
73;2;1982;1591
74;2;1982;1577.5
75;2;1982;1409
76;2;1982;1406.5
77;2;1982;1390
78;2;1982;1279
79;2;1982;1195.5
80;2;1982;1188
81;2;1982;1018
82;2;1982;893.5
83;2;1982;872.5
84;2;1982;712.5
85;2;1982;705
86;2;1982;562.5
87;2;1982;487
88;2;1982;432.5
89;2;1982;335.5
90;2;1982;280
91;2;1982;206.5
92;2;1982;148
93;2;1982;121.5
94;2;1982;81.5
95;2;1982;61
96;2;1982;43
97;2;1982;20
98;2;1982;13
99;2;1982;29.5
0;1;1983;868.5
1;1;1983;1678
2;1;1983;1716
3;1;1983;1722.5
4;1;1983;1784
5;1;1983;1747.5
6;1;1983;1867
7;1;1983;1757.5
8;1;1983;1773
9;1;1983;2018.5
10;1;1983;2096.5
11;1;1983;2154
12;1;1983;2203.5
13;1;1983;2152
14;1;1983;2151.5
15;1;1983;2292
16;1;1983;2371
17;1;1983;2503
18;1;1983;2609.5
19;1;1983;2604
20;1;1983;2592.5
21;1;1983;2479
22;1;1983;2507.5
23;1;1983;2528
24;1;1983;2640.5
25;1;1983;2541.5
26;1;1983;2549
27;1;1983;2599
28;1;1983;2570
29;1;1983;2510.5
30;1;1983;2480.5
31;1;1983;2529
32;1;1983;2569
33;1;1983;2774.5
34;1;1983;2775
35;1;1983;2981
36;1;1983;3019.5
37;1;1983;3160
38;1;1983;3176
39;1;1983;3122
40;1;1983;3141.5
41;1;1983;3054
42;1;1983;2719.5
43;1;1983;2790.5
44;1;1983;2697
45;1;1983;2679.5
46;1;1983;2603.5
47;1;1983;2638.5
48;1;1983;2582
49;1;1983;2539.5
50;1;1983;2492.5
51;1;1983;2474
52;1;1983;2300
53;1;1983;2314.5
54;1;1983;2250
55;1;1983;2138
56;1;1983;1986.5
57;1;1983;1954
58;1;1983;1906.5
59;1;1983;1744.5
60;1;1983;1847
61;1;1983;1723
62;1;1983;1693.5
63;1;1983;1582
64;1;1983;1212
65;1;1983;1045
66;1;1983;1134
67;1;1983;1031.5
68;1;1983;1015
69;1;1983;1087.5
70;1;1983;1070
71;1;1983;1018
72;1;1983;968
73;1;1983;935
74;1;1983;983
75;1;1983;901.5
76;1;1983;799.5
77;1;1983;762.5
78;1;1983;737.5
79;1;1983;647
80;1;1983;566
81;1;1983;463.5
82;1;1983;444
83;1;1983;409.5
84;1;1983;310
85;1;1983;237.5
86;1;1983;215.5
87;1;1983;181
88;1;1983;153
89;1;1983;101
90;1;1983;92.5
91;1;1983;87.5
92;1;1983;65.5
93;1;1983;38.5
94;1;1983;24.5
95;1;1983;18
96;1;1983;8.5
97;1;1983;9.5
98;1;1983;4.5
99;1;1983;3
0;2;1983;811.5
1;2;1983;1658.5
2;2;1983;1566
3;2;1983;1630.5
4;2;1983;1653
5;2;1983;1626.5
6;2;1983;1793.5
7;2;1983;1755
8;2;1983;1844
9;2;1983;1930.5
10;2;1983;1929.5
11;2;1983;2080
12;2;1983;2047
13;2;1983;2079.5
14;2;1983;2076.5
15;2;1983;2219.5
16;2;1983;2342.5
17;2;1983;2583
18;2;1983;2321
19;2;1983;2753.5
20;2;1983;2822
21;2;1983;2781.5
22;2;1983;2783.5
23;2;1983;2893
24;2;1983;2899.5
25;2;1983;2825
26;2;1983;2801.5
27;2;1983;2733
28;2;1983;2741
29;2;1983;2764
30;2;1983;2781.5
31;2;1983;2846
32;2;1983;2808
33;2;1983;3072
34;2;1983;3017
35;2;1983;3270.5
36;2;1983;3398.5
37;2;1983;3356
38;2;1983;3221.5
39;2;1983;3418.5
40;2;1983;3263
41;2;1983;3231
42;2;1983;2958.5
43;2;1983;2830.5
44;2;1983;2669.5
45;2;1983;2670
46;2;1983;2598
47;2;1983;2550
48;2;1983;2505.5
49;2;1983;2484
50;2;1983;2517
51;2;1983;2419
52;2;1983;2396.5
53;2;1983;2422.5
54;2;1983;2328.5
55;2;1983;2234.5
56;2;1983;2262.5
57;2;1983;2059
58;2;1983;2154.5
59;2;1983;2047
60;2;1983;1964.5
61;2;1983;1976.5
62;2;1983;1963
63;2;1983;1881.5
64;2;1983;1558.5
65;2;1983;1324
66;2;1983;1366
67;2;1983;1342
68;2;1983;1401.5
69;2;1983;1560.5
70;2;1983;1543.5
71;2;1983;1541
72;2;1983;1591.5
73;2;1983;1555.5
74;2;1983;1554.5
75;2;1983;1538
76;2;1983;1369.5
77;2;1983;1364.5
78;2;1983;1343.5
79;2;1983;1222.5
80;2;1983;1132.5
81;2;1983;1132.5
82;2;1983;955.5
83;2;1983;838.5
84;2;1983;798
85;2;1983;641
86;2;1983;639
87;2;1983;498.5
88;2;1983;424
89;2;1983;364
90;2;1983;272.5
91;2;1983;234.5
92;2;1983;166.5
93;2;1983;116
94;2;1983;92.5
95;2;1983;59.5
96;2;1983;41.5
97;2;1983;31
98;2;1983;11
99;2;1983;28
0;1;1984;902.5
1;1;1984;1739
2;1;1984;1671.5
3;1;1984;1720.5
4;1;1984;1740
5;1;1984;1819
6;1;1984;1770
7;1;1984;1888.5
8;1;1984;1790.5
9;1;1984;1799.5
10;1;1984;2036
11;1;1984;2125
12;1;1984;2197
13;1;1984;2241
14;1;1984;2178
15;1;1984;2168
16;1;1984;2324.5
17;1;1984;2411.5
18;1;1984;2561.5
19;1;1984;2642
20;1;1984;2623.5
21;1;1984;2618
22;1;1984;2532
23;1;1984;2566.5
24;1;1984;2585.5
25;1;1984;2701
26;1;1984;2634.5
27;1;1984;2633.5
28;1;1984;2680.5
29;1;1984;2643.5
30;1;1984;2612
31;1;1984;2536
32;1;1984;2612
33;1;1984;2630
34;1;1984;2846
35;1;1984;2814
36;1;1984;3008.5
37;1;1984;3044
38;1;1984;3186.5
39;1;1984;3189
40;1;1984;3138.5
41;1;1984;3129.5
42;1;1984;3062
43;1;1984;2713.5
44;1;1984;2767.5
45;1;1984;2682
46;1;1984;2638.5
47;1;1984;2579.5
48;1;1984;2603
49;1;1984;2573.5
50;1;1984;2513.5
51;1;1984;2492.5
52;1;1984;2450
53;1;1984;2260.5
54;1;1984;2275.5
55;1;1984;2217
56;1;1984;2111
57;1;1984;1948
58;1;1984;1917
59;1;1984;1862
60;1;1984;1701.5
61;1;1984;1762.5
62;1;1984;1646.5
63;1;1984;1620.5
64;1;1984;1523.5
65;1;1984;1167
66;1;1984;992.5
67;1;1984;1086.5
68;1;1984;998.5
69;1;1984;974.5
70;1;1984;1050.5
71;1;1984;1036
72;1;1984;973
73;1;1984;925
74;1;1984;884
75;1;1984;921
76;1;1984;843
77;1;1984;754.5
78;1;1984;713.5
79;1;1984;682
80;1;1984;594
81;1;1984;518.5
82;1;1984;423
83;1;1984;394.5
84;1;1984;365.5
85;1;1984;268
86;1;1984;207
87;1;1984;175.5
88;1;1984;154.5
89;1;1984;126
90;1;1984;79.5
91;1;1984;73.5
92;1;1984;67.5
93;1;1984;53
94;1;1984;31
95;1;1984;17.5
96;1;1984;11
97;1;1984;4
98;1;1984;7.5
99;1;1984;3
0;2;1984;839.5
1;2;1984;1614.5
2;2;1984;1649.5
3;2;1984;1566
4;2;1984;1659
5;2;1984;1679.5
6;2;1984;1674
7;2;1984;1821.5
8;2;1984;1789.5
9;2;1984;1853.5
10;2;1984;1963.5
11;2;1984;1941.5
12;2;1984;2097.5
13;2;1984;2069.5
14;2;1984;2114.5
15;2;1984;2132
16;2;1984;2355
17;2;1984;2404.5
18;2;1984;2510
19;2;1984;2387.5
20;2;1984;2845
21;2;1984;2915.5
22;2;1984;2852
23;2;1984;2855
24;2;1984;2933
25;2;1984;2978
26;2;1984;2866.5
27;2;1984;2892.5
28;2;1984;2804
29;2;1984;2804.5
30;2;1984;2821
31;2;1984;2835
32;2;1984;2892.5
33;2;1984;2843
34;2;1984;3061.5
35;2;1984;3028.5
36;2;1984;3266.5
37;2;1984;3386.5
38;2;1984;3359.5
39;2;1984;3219
40;2;1984;3407
41;2;1984;3270
42;2;1984;3216.5
43;2;1984;2953
44;2;1984;2810.5
45;2;1984;2657.5
46;2;1984;2658.5
47;2;1984;2588.5
48;2;1984;2531
49;2;1984;2471.5
50;2;1984;2461.5
51;2;1984;2484
52;2;1984;2396
53;2;1984;2376
54;2;1984;2404.5
55;2;1984;2299
56;2;1984;2202
57;2;1984;2225.5
58;2;1984;2012
59;2;1984;2109.5
60;2;1984;2011.5
61;2;1984;1930.5
62;2;1984;1920
63;2;1984;1908
64;2;1984;1837.5
65;2;1984;1526.5
66;2;1984;1300
67;2;1984;1339.5
68;2;1984;1312.5
69;2;1984;1381.5
70;2;1984;1546
71;2;1984;1521.5
72;2;1984;1508
73;2;1984;1559.5
74;2;1984;1519.5
75;2;1984;1510
76;2;1984;1491.5
77;2;1984;1325.5
78;2;1984;1313.5
79;2;1984;1286
80;2;1984;1164.5
81;2;1984;1067
82;2;1984;1066.5
83;2;1984;883.5
84;2;1984;778
85;2;1984;717.5
86;2;1984;572.5
87;2;1984;568.5
88;2;1984;440
89;2;1984;367.5
90;2;1984;307.5
91;2;1984;215.5
92;2;1984;197
93;2;1984;131
94;2;1984;95.5
95;2;1984;71.5
96;2;1984;44.5
97;2;1984;27
98;2;1984;23
99;2;1984;19
0;1;1985;888
1;1;1985;1802
2;1;1985;1726
3;1;1985;1662
4;1;1985;1743
5;1;1985;1770
6;1;1985;1855
7;1;1985;1802
8;1;1985;1904
9;1;1985;1813
10;1;1985;1831.5
11;1;1985;2060.5
12;1;1985;2161
13;1;1985;2235
14;1;1985;2267.5
15;1;1985;2211.5
16;1;1985;2204.5
17;1;1985;2362.5
18;1;1985;2451
19;1;1985;2594.5
20;1;1985;2664.5
21;1;1985;2629
22;1;1985;2654
23;1;1985;2584.5
24;1;1985;2632.5
25;1;1985;2657
26;1;1985;2763
27;1;1985;2753.5
28;1;1985;2730
29;1;1985;2757.5
30;1;1985;2736
31;1;1985;2694
32;1;1985;2604.5
33;1;1985;2683.5
34;1;1985;2684.5
35;1;1985;2872.5
36;1;1985;2822
37;1;1985;3037
38;1;1985;3064
39;1;1985;3198.5
40;1;1985;3189.5
41;1;1985;3159.5
42;1;1985;3137
43;1;1985;3047
44;1;1985;2687
45;1;1985;2738
46;1;1985;2657.5
47;1;1985;2604
48;1;1985;2560
49;1;1985;2596.5
50;1;1985;2574.5
51;1;1985;2480
52;1;1985;2462.5
53;1;1985;2414
54;1;1985;2227.5
55;1;1985;2246.5
56;1;1985;2189
57;1;1985;2064
58;1;1985;1901
59;1;1985;1870
60;1;1985;1807.5
61;1;1985;1643
62;1;1985;1697
63;1;1985;1602
64;1;1985;1572
65;1;1985;1466.5
66;1;1985;1119
67;1;1985;955.5
68;1;1985;1046
69;1;1985;966
70;1;1985;933.5
71;1;1985;1017
72;1;1985;1002
73;1;1985;926.5
74;1;1985;875
75;1;1985;836.5
76;1;1985;856
77;1;1985;791
78;1;1985;709.5
79;1;1985;662
80;1;1985;629.5
81;1;1985;535.5
82;1;1985;468.5
83;1;1985;383
84;1;1985;352.5
85;1;1985;320
86;1;1985;229.5
87;1;1985;184.5
88;1;1985;149
89;1;1985;125.5
90;1;1985;106.5
91;1;1985;60
92;1;1985;57
93;1;1985;51.5
94;1;1985;37
95;1;1985;25
96;1;1985;14
97;1;1985;9
98;1;1985;2
99;1;1985;7
0;2;1985;831.5
1;2;1985;1681
2;2;1985;1592
3;2;1985;1654.5
4;2;1985;1601.5
5;2;1985;1699
6;2;1985;1725
7;2;1985;1719.5
8;2;1985;1851
9;2;1985;1811
10;2;1985;1870
11;2;1985;1979
12;2;1985;1951.5
13;2;1985;2118
14;2;1985;2108.5
15;2;1985;2153
16;2;1985;2161.5
17;2;1985;2467
18;2;1985;2357.5
19;2;1985;2524
20;2;1985;2478
21;2;1985;2920
22;2;1985;2959.5
23;2;1985;2892
24;2;1985;2885.5
25;2;1985;2975.5
26;2;1985;3027.5
27;2;1985;2927.5
28;2;1985;2981.5
29;2;1985;2865.5
30;2;1985;2832.5
31;2;1985;2873.5
32;2;1985;2882.5
33;2;1985;2917
34;2;1985;2842.5
35;2;1985;3054
36;2;1985;3017
37;2;1985;3257.5
38;2;1985;3377
39;2;1985;3348
40;2;1985;3213.5
41;2;1985;3402.5
42;2;1985;3245.5
43;2;1985;3196.5
44;2;1985;2951
45;2;1985;2789
46;2;1985;2635.5
47;2;1985;2641
48;2;1985;2578
49;2;1985;2510
50;2;1985;2455.5
51;2;1985;2441
52;2;1985;2468.5
53;2;1985;2374.5
54;2;1985;2349
55;2;1985;2378.5
56;2;1985;2264.5
57;2;1985;2171
58;2;1985;2195.5
59;2;1985;1991
60;2;1985;2068.5
61;2;1985;1988.5
62;2;1985;1891.5
63;2;1985;1876.5
64;2;1985;1867
65;2;1985;1805.5
66;2;1985;1501
67;2;1985;1278.5
68;2;1985;1318.5
69;2;1985;1287
70;2;1985;1366.5
71;2;1985;1529.5
72;2;1985;1495
73;2;1985;1471.5
74;2;1985;1523
75;2;1985;1482
76;2;1985;1462
77;2;1985;1447
78;2;1985;1286
79;2;1985;1244.5
80;2;1985;1225.5
81;2;1985;1105.5
82;2;1985;993
83;2;1985;997
84;2;1985;814
85;2;1985;723
86;2;1985;644.5
87;2;1985;511.5
88;2;1985;505
89;2;1985;382
90;2;1985;311.5
91;2;1985;264
92;2;1985;169.5
93;2;1985;155.5
94;2;1985;101
95;2;1985;75.5
96;2;1985;50.5
97;2;1985;32.5
98;2;1985;17.5
99;2;1985;18.5
0;1;1986;867.5
1;1;1986;1756
2;1;1986;1785.5
3;1;1986;1706.5
4;1;1986;1675.5
5;1;1986;1764
6;1;1986;1803
7;1;1986;1877.5
8;1;1986;1833.5
9;1;1986;1927
10;1;1986;1832.5
11;1;1986;1866
12;1;1986;2087.5
13;1;1986;2197.5
14;1;1986;2256
15;1;1986;2299.5
16;1;1986;2263
17;1;1986;2239.5
18;1;1986;2385.5
19;1;1986;2498
20;1;1986;2606.5
21;1;1986;2694
22;1;1986;2655
23;1;1986;2696
24;1;1986;2629
25;1;1986;2696
26;1;1986;2721.5
27;1;1986;2853.5
28;1;1986;2840
29;1;1986;2824.5
30;1;1986;2825
31;1;1986;2809
32;1;1986;2751.5
33;1;1986;2662.5
34;1;1986;2719.5
35;1;1986;2694
36;1;1986;2877.5
37;1;1986;2838.5
38;1;1986;3042
39;1;1986;3063.5
40;1;1986;3189.5
41;1;1986;3173.5
42;1;1986;3157.5
43;1;1986;3120.5
44;1;1986;3004
45;1;1986;2668.5
46;1;1986;2727.5
47;1;1986;2623
48;1;1986;2575
49;1;1986;2548.5
50;1;1986;2593
51;1;1986;2544.5
52;1;1986;2438
53;1;1986;2427.5
54;1;1986;2378.5
55;1;1986;2192.5
56;1;1986;2206.5
57;1;1986;2150
58;1;1986;2007.5
59;1;1986;1844.5
60;1;1986;1808
61;1;1986;1735
62;1;1986;1578
63;1;1986;1640
64;1;1986;1556
65;1;1986;1506
66;1;1986;1399
67;1;1986;1073
68;1;1986;928
69;1;1986;1008
70;1;1986;935.5
71;1;1986;888.5
72;1;1986;973
73;1;1986;964.5
74;1;1986;881
75;1;1986;821
76;1;1986;791
77;1;1986;802
78;1;1986;744.5
79;1;1986;657
80;1;1986;603
81;1;1986;581
82;1;1986;486
83;1;1986;419
84;1;1986;347.5
85;1;1986;312
86;1;1986;281
87;1;1986;196
88;1;1986;159
89;1;1986;128.5
90;1;1986;101
91;1;1986;86.5
92;1;1986;43
93;1;1986;43.5
94;1;1986;40.5
95;1;1986;23.5
96;1;1986;21.5
97;1;1986;11
98;1;1986;7.5
99;1;1986;4
0;2;1986;853.5
1;2;1986;1653.5
2;2;1986;1665
3;2;1986;1585.5
4;2;1986;1671
5;2;1986;1637
6;2;1986;1750.5
7;2;1986;1767
8;2;1986;1753
9;2;1986;1864.5
10;2;1986;1841.5
11;2;1986;1906.5
12;2;1986;1996.5
13;2;1986;1968
14;2;1986;2156
15;2;1986;2151.5
16;2;1986;2245
17;2;1986;2145
18;2;1986;2476
19;2;1986;2406
20;2;1986;2583
21;2;1986;2530
22;2;1986;2979
23;2;1986;3001.5
24;2;1986;2916.5
25;2;1986;2939.5
26;2;1986;3042.5
27;2;1986;3083
28;2;1986;2977
29;2;1986;3029.5
30;2;1986;2894
31;2;1986;2865.5
32;2;1986;2883.5
33;2;1986;2910
34;2;1986;2907
35;2;1986;2834.5
36;2;1986;3048.5
37;2;1986;2991
38;2;1986;3237
39;2;1986;3357
40;2;1986;3321.5
41;2;1986;3198.5
42;2;1986;3390
43;2;1986;3221.5
44;2;1986;3172
45;2;1986;2941.5
46;2;1986;2766
47;2;1986;2614.5
48;2;1986;2627.5
49;2;1986;2556
50;2;1986;2489.5
51;2;1986;2447
52;2;1986;2420.5
53;2;1986;2444.5
54;2;1986;2353.5
55;2;1986;2319
56;2;1986;2342.5
57;2;1986;2228
58;2;1986;2125.5
59;2;1986;2161.5
60;2;1986;1956
61;2;1986;2024
62;2;1986;1958
63;2;1986;1842
64;2;1986;1846
65;2;1986;1830
66;2;1986;1775.5
67;2;1986;1478.5
68;2;1986;1256
69;2;1986;1293.5
70;2;1986;1262.5
71;2;1986;1348.5
72;2;1986;1502
73;2;1986;1457.5
74;2;1986;1432.5
75;2;1986;1486.5
76;2;1986;1436
77;2;1986;1415.5
78;2;1986;1408
79;2;1986;1241.5
80;2;1986;1171
81;2;1986;1173.5
82;2;1986;1042.5
83;2;1986;920
84;2;1986;927
85;2;1986;745
86;2;1986;666.5
87;2;1986;577
88;2;1986;458.5
89;2;1986;445.5
90;2;1986;326.5
91;2;1986;259
92;2;1986;222.5
93;2;1986;131
94;2;1986;118
95;2;1986;72.5
96;2;1986;57.5
97;2;1986;35
98;2;1986;23
99;2;1986;15.5
0;1;1987;913
1;1;1987;1711.5
2;1;1987;1715
3;1;1987;1775
4;1;1987;1711
5;1;1987;1708.5
6;1;1987;1798.5
7;1;1987;1836
8;1;1987;1900.5
9;1;1987;1853.5
10;1;1987;1969.5
11;1;1987;1864
12;1;1987;1895
13;1;1987;2113.5
14;1;1987;2226.5
15;1;1987;2279
16;1;1987;2335.5
17;1;1987;2305.5
18;1;1987;2275
19;1;1987;2422.5
20;1;1987;2519.5
21;1;1987;2624.5
22;1;1987;2735.5
23;1;1987;2711.5
24;1;1987;2750
25;1;1987;2689
26;1;1987;2767
27;1;1987;2796
28;1;1987;2932
29;1;1987;2907
30;1;1987;2888.5
31;1;1987;2885.5
32;1;1987;2858.5
33;1;1987;2792
34;1;1987;2687
35;1;1987;2727
36;1;1987;2683.5
37;1;1987;2890.5
38;1;1987;2837
39;1;1987;3045.5
40;1;1987;3068
41;1;1987;3178
42;1;1987;3153
43;1;1987;3147
44;1;1987;3080.5
45;1;1987;2970.5
46;1;1987;2655.5
47;1;1987;2701
48;1;1987;2596.5
49;1;1987;2569.5
50;1;1987;2548
51;1;1987;2563
52;1;1987;2498
53;1;1987;2392.5
54;1;1987;2390.5
55;1;1987;2344.5
56;1;1987;2152.5
57;1;1987;2160
58;1;1987;2108.5
59;1;1987;1962
60;1;1987;1771.5
61;1;1987;1734.5
62;1;1987;1667
63;1;1987;1526
64;1;1987;1583.5
65;1;1987;1497.5
66;1;1987;1431
67;1;1987;1341.5
68;1;1987;1031.5
69;1;1987;898.5
70;1;1987;971.5
71;1;1987;905
72;1;1987;848
73;1;1987;926.5
74;1;1987;920
75;1;1987;829.5
76;1;1987;771
77;1;1987;746.5
78;1;1987;754
79;1;1987;696
80;1;1987;608.5
81;1;1987;559.5
82;1;1987;534.5
83;1;1987;443.5
84;1;1987;372.5
85;1;1987;308
86;1;1987;278.5
87;1;1987;248.5
88;1;1987;167.5
89;1;1987;130.5
90;1;1987;110.5
91;1;1987;82
92;1;1987;63.5
93;1;1987;31
94;1;1987;32.5
95;1;1987;33
96;1;1987;18
