sex;year;age;cant;pop
2;1999;78;25;1406
2;1999;79;10;630
2;1999;79;25;1244
2;1999;80;10;576
2;1999;80;25;1036
2;1999;81;10;574
2;1999;81;25;933
2;1999;82;10;555
2;1999;82;25;906
2;1999;83;10;504
2;1999;83;25;888
2;1999;84;10;469
2;1999;84;25;904
2;1999;85;10;437
2;1999;85;25;877
2;1999;86;10;398
2;1999;86;25;812
2;1999;87;10;347
2;1999;87;25;744
2;1999;88;10;282
2;1999;88;25;669
2;1999;89;10;243
2;1999;89;25;610
2;1999;90;10;186
2;1999;90;25;538
2;1999;91;10;141
2;1999;91;25;441
2;1999;92;10;107
2;1999;92;25;341
2;1999;93;10;81
2;1999;93;25;263
2;1999;94;10;54
2;1999;94;25;211
2;1999;95;10;34
2;1999;95;25;146
2;1999;96;10;27
2;1999;96;25;123
2;1999;97;10;21
2;1999;97;25;84
2;1999;98;10;8
2;1999;98;25;55
2;1999;99;10;12
2;1999;99;25;86
2;1999;999;10;117278
2;1999;999;25;209947
2;2000;0;10;1442
2;2000;0;25;2304
2;2000;1;10;1468
2;2000;1;25;2209
2;2000;2;10;1497
2;2000;2;25;2211
2;2000;3;10;1510
2;2000;3;25;2319
2;2000;4;10;1548
2;2000;4;25;2300
2;2000;5;10;1538
2;2000;5;25;2269
2;2000;6;10;1532
2;2000;6;25;2295
2;2000;7;10;1558
2;2000;7;25;2320
2;2000;8;10;1594
2;2000;8;25;2399
2;2000;9;10;1557
2;2000;9;25;2305
2;2000;10;10;1538
2;2000;10;25;2204
2;2000;11;10;1528
2;2000;11;25;2195
2;2000;12;10;1484
2;2000;12;25;2070
2;2000;13;10;1523
2;2000;13;25;2031
2;2000;14;10;1539
2;2000;14;25;2014
2;2000;15;10;1542
2;2000;15;25;1976
2;2000;16;10;1538
2;2000;16;25;1959
2;2000;17;10;1530
2;2000;17;25;1971
2;2000;18;10;1574
2;2000;18;25;2073
2;2000;19;10;1532
2;2000;19;25;2133
2;2000;20;10;1489
2;2000;20;25;2254
2;2000;21;10;1442
2;2000;21;25;2325
2;2000;22;10;1416
2;2000;22;25;2441
2;2000;23;10;1432
2;2000;23;25;2529
2;2000;24;10;1425
2;2000;24;25;2616
2;2000;25;10;1472
2;2000;25;25;2777
2;2000;26;10;1542
2;2000;26;25;2872
2;2000;27;10;1598
2;2000;27;25;3048
2;2000;28;10;1682
2;2000;28;25;3152
2;2000;29;10;1742
2;2000;29;25;3221
2;2000;30;10;1816
2;2000;30;25;3304
2;2000;31;10;1918
2;2000;31;25;3368
2;2000;32;10;1971
2;2000;32;25;3488
2;2000;33;10;2035
2;2000;33;25;3589
2;2000;34;10;2073
2;2000;34;25;3723
2;2000;35;10;2103
2;2000;35;25;3827
2;2000;36;10;2087
2;2000;36;25;3814
2;2000;37;10;2018
2;2000;37;25;3686
2;2000;38;10;1984
2;2000;38;25;3518
2;2000;39;10;1939
2;2000;39;25;3406
2;2000;40;10;1859
2;2000;40;25;3354
2;2000;41;10;1813
2;2000;41;25;3253
2;2000;42;10;1722
2;2000;42;25;3165
2;2000;43;10;1686
2;2000;43;25;3093
2;2000;44;10;1653
2;2000;44;25;3001
2;2000;45;10;1593
2;2000;45;25;3005
2;2000;46;10;1549
2;2000;46;25;3000
2;2000;47;10;1557
2;2000;47;25;2931
2;2000;48;10;1548
2;2000;48;25;2868
2;2000;49;10;1491
2;2000;49;25;2917
2;2000;50;10;1465
2;2000;50;25;2964
2;2000;51;10;1483
2;2000;51;25;3019
2;2000;52;10;1506
2;2000;52;25;3145
2;2000;53;10;1514
2;2000;53;25;3112
2;2000;54;10;1469
2;2000;54;25;3009
2;2000;55;10;1378
2;2000;55;25;3014
2;2000;56;10;1322
2;2000;56;25;2974
2;2000;57;10;1240
2;2000;57;25;2822
2;2000;58;10;1178
2;2000;58;25;2672
2;2000;59;10;1090
2;2000;59;25;2445
2;2000;60;10;1037
2;2000;60;25;2260
2;2000;61;10;1018
2;2000;61;25;2197
2;2000;62;10;960
2;2000;62;25;2117
2;2000;63;10;942
2;2000;63;25;2004
2;2000;64;10;958
2;2000;64;25;1932
2;2000;65;10;960
2;2000;65;25;1910
2;2000;66;10;911
2;2000;66;25;1900
2;2000;67;10;878
2;2000;67;25;1883
2;2000;68;10;846
2;2000;68;25;1824
2;2000;69;10;844
2;2000;69;25;1825
2;2000;70;10;854
2;2000;70;25;1805
2;2000;71;10;853
2;2000;71;25;1685
2;2000;72;10;850
2;2000;72;25;1658
2;2000;73;10;850
2;2000;73;25;1622
2;2000;74;10;824
2;2000;74;25;1566
2;2000;75;10;812
2;2000;75;25;1546
2;2000;76;10;813
2;2000;76;25;1475
2;2000;77;10;770
2;2000;77;25;1427
2;2000;78;10;724
2;2000;78;25;1412
2;2000;79;10;679
2;2000;79;25;1353
2;2000;80;10;601
2;2000;80;25;1209
2;2000;81;10;550
2;2000;81;25;996
2;2000;82;10;546
2;2000;82;25;894
2;2000;83;10;519
2;2000;83;25;867
2;2000;84;10;471
2;2000;84;25;841
2;2000;85;10;429
2;2000;85;25;851
2;2000;86;10;390
2;2000;86;25;816
2;2000;87;10;358
2;2000;87;25;745
2;2000;88;10;300
2;2000;88;25;677
2;2000;89;10;243
2;2000;89;25;588
2;2000;90;10;196
2;2000;90;25;532
2;2000;91;10;155
2;2000;91;25;462
2;2000;92;10;108
2;2000;92;25;366
2;2000;93;10;87
2;2000;93;25;277
2;2000;94;10;59
2;2000;94;25;217
2;2000;95;10;37
2;2000;95;25;159
2;2000;96;10;25
2;2000;96;25;116
2;2000;97;10;16
2;2000;97;25;87
2;2000;98;10;13
2;2000;98;25;61
2;2000;99;10;10
2;2000;99;25;94
2;2000;999;10;118368
2;2000;999;25;212534
2;2001;0;10;1435
2;2001;0;25;2266
2;2001;1;10;1271
2;2001;1;25;2134
2;2001;2;10;1464
2;2001;2;25;2139
2;2001;3;10;1490
2;2001;3;25;2235
2;2001;4;10;1503
2;2001;4;25;2273
2;2001;5;10;1544
2;2001;5;25;2290
2;2001;6;10;1570
2;2001;6;25;2295
2;2001;7;10;1593
2;2001;7;25;2304
2;2001;8;10;1606
2;2001;8;25;2322
2;2001;9;10;1659
2;2001;9;25;2412
2;2001;10;10;1587
2;2001;10;25;2316
2;2001;11;10;1529
2;2001;11;25;2230
2;2001;12;10;1559
2;2001;12;25;2212
2;2001;13;10;1493
2;2001;13;25;2096
2;2001;14;10;1465
2;2001;14;25;2066
2;2001;15;10;1494
2;2001;15;25;2033
2;2001;16;10;1469
2;2001;16;25;2002
2;2001;17;10;1431
2;2001;17;25;1996
2;2001;18;10;1393
2;2001;18;25;2051
2;2001;19;10;1428
2;2001;19;25;2145
2;2001;20;10;1422
2;2001;20;25;2231
2;2001;21;10;1414
2;2001;21;25;2368
2;2001;22;10;1392
2;2001;22;25;2447
2;2001;23;10;1398
2;2001;23;25;2565
2;2001;24;10;1458
2;2001;24;25;2685
2;2001;25;10;1468
2;2001;25;25;2767
2;2001;26;10;1553
2;2001;26;25;2908
2;2001;27;10;1651
2;2001;27;25;3022
2;2001;28;10;1734
2;2001;28;25;3197
2;2001;29;10;1794
2;2001;29;25;3298
2;2001;30;10;1841
2;2001;30;25;3367
2;2001;31;10;1888
2;2001;31;25;3412
2;2001;32;10;1993
2;2001;32;25;3473
2;2001;33;10;2110
2;2001;33;25;3550
2;2001;34;10;2111
2;2001;34;25;3648
2;2001;35;10;2178
2;2001;35;25;3782
2;2001;36;10;2173
2;2001;36;25;3869
2;2001;37;10;2116
2;2001;37;25;3836
2;2001;38;10;2075
2;2001;38;25;3706
2;2001;39;10;2053
2;2001;39;25;3534
2;2001;40;10;2015
2;2001;40;25;3419
2;2001;41;10;1906
2;2001;41;25;3358
2;2001;42;10;1851
2;2001;42;25;3265
2;2001;43;10;1742
2;2001;43;25;3169
2;2001;44;10;1742
2;2001;44;25;3098
2;2001;45;10;1681
2;2001;45;25;3005
2;2001;46;10;1608
2;2001;46;25;3002
2;2001;47;10;1568
2;2001;47;25;2997
2;2001;48;10;1518
2;2001;48;25;2938
2;2001;49;10;1560
2;2001;49;25;2854
2;2001;50;10;1510
2;2001;50;25;2889
2;2001;51;10;1475
2;2001;51;25;2934
2;2001;52;10;1497
2;2001;52;25;2989
2;2001;53;10;1531
2;2001;53;25;3099
2;2001;54;10;1512
2;2001;54;25;3082
2;2001;55;10;1502
2;2001;55;25;2992
2;2001;56;10;1401
2;2001;56;25;2974
2;2001;57;10;1315
2;2001;57;25;2931
2;2001;58;10;1255
2;2001;58;25;2788
2;2001;59;10;1180
2;2001;59;25;2627
2;2001;60;10;1080
2;2001;60;25;2398
2;2001;61;10;1007
2;2001;61;25;2223
2;2001;62;10;1012
2;2001;62;25;2151
2;2001;63;10;971
2;2001;63;25;2086
2;2001;64;10;941
2;2001;64;25;1975
2;2001;65;10;963
2;2001;65;25;1907
2;2001;66;10;954
2;2001;66;25;1884
2;2001;67;10;920
2;2001;67;25;1880
2;2001;68;10;867
2;2001;68;25;1859
2;2001;69;10;856
2;2001;69;25;1797
2;2001;70;10;840
2;2001;70;25;1810
2;2001;71;10;831
2;2001;71;25;1786
2;2001;72;10;861
2;2001;72;25;1661
2;2001;73;10;826
2;2001;73;25;1634
2;2001;74;10;832
2;2001;74;25;1600
2;2001;75;10;813
2;2001;75;25;1535
2;2001;76;10;801
2;2001;76;25;1518
2;2001;77;10;794
2;2001;77;25;1441
2;2001;78;10;775
2;2001;78;25;1400
2;2001;79;10;713
2;2001;79;25;1376
2;2001;80;10;661
2;2001;80;25;1317
2;2001;81;10;591
2;2001;81;25;1165
2;2001;82;10;539
2;2001;82;25;953
2;2001;83;10;527
2;2001;83;25;859
2;2001;84;10;501
2;2001;84;25;822
2;2001;85;10;446
2;2001;85;25;786
2;2001;86;10;396
2;2001;86;25;806
2;2001;87;10;380
2;2001;87;25;761
2;2001;88;10;337
2;2001;88;25;678
2;2001;89;10;267
2;2001;89;25;601
2;2001;90;10;220
2;2001;90;25;526
2;2001;91;10;180
2;2001;91;25;465
2;2001;92;10;153
2;2001;92;25;384
2;2001;93;10;107
2;2001;93;25;301
2;2001;94;10;82
2;2001;94;25;218
2;2001;95;10;61
2;2001;95;25;176
2;2001;96;10;36
2;2001;96;25;122
2;2001;97;10;24
2;2001;97;25;82
2;2001;98;10;19
2;2001;98;25;61
2;2001;99;10;29
2;2001;99;25;108
2;2001;999;10;120387
2;2001;999;25;215004
2;2002;0;10;1346
2;2002;0;25;2200
2;2002;1;10;1341
2;2002;1;25;2214
2;2002;2;10;1370
2;2002;2;25;2241
2;2002;3;10;1479
2;2002;3;25;2196
2;2002;4;10;1510
2;2002;4;25;2217
2;2002;5;10;1516
2;2002;5;25;2311
2;2002;6;10;1564
2;2002;6;25;2330
2;2002;7;10;1601
2;2002;7;25;2311
2;2002;8;10;1595
2;2002;8;25;2325
2;2002;9;10;1628
2;2002;9;25;2350
2;2002;10;10;1658
2;2002;10;25;2421
2;2002;11;10;1595
2;2002;11;25;2333
2;2002;12;10;1581
2;2002;12;25;2259
2;2002;13;10;1586
2;2002;13;25;2244
2;2002;14;10;1509
2;2002;14;25;2129
2;2002;15;10;1517
2;2002;15;25;2094
2;2002;16;10;1529
2;2002;16;25;2062
2;2002;17;10;1494
2;2002;17;25;2031
2;2002;18;10;1450
2;2002;18;25;2060
2;2002;19;10;1418
2;2002;19;25;2135
2;2002;20;10;1489
2;2002;20;25;2286
2;2002;21;10;1466
2;2002;21;25;2373
2;2002;22;10;1463
2;2002;22;25;2505
2;2002;23;10;1443
2;2002;23;25;2587
2;2002;24;10;1458
2;2002;24;25;2706
2;2002;25;10;1498
2;2002;25;25;2790
2;2002;26;10;1518
2;2002;26;25;2887
2;2002;27;10;1614
2;2002;27;25;3054
2;2002;28;10;1693
2;2002;28;25;3164
2;2002;29;10;1753
2;2002;29;25;3319
2;2002;30;10;1821
2;2002;30;25;3398
2;2002;31;10;1859
2;2002;31;25;3465
2;2002;32;10;1915
2;2002;32;25;3511
2;2002;33;10;2042
